task_id,condition,attempt,emotion,layer,score
parse_duration,desperate_-1.0,1,stuck,9,-0.9728747010231018
parse_duration,desperate_-1.0,1,stuck,13,-0.9307431578636169
parse_duration,desperate_-1.0,1,stuck,18,-0.8231934309005737
parse_duration,desperate_-1.0,1,stressed,9,-0.9679281711578369
parse_duration,desperate_-1.0,1,stressed,13,-0.9184623956680298
parse_duration,desperate_-1.0,1,stressed,18,-0.7970559000968933
parse_duration,desperate_-1.0,2,calm,9,-0.9380429983139038
parse_duration,desperate_-1.0,2,calm,13,-0.8575193881988525
parse_duration,desperate_-1.0,2,calm,18,-0.6823804974555969
parse_duration,desperate_-1.0,2,patient,9,-0.970679521560669
parse_duration,desperate_-1.0,2,patient,13,-0.9264445900917053
parse_duration,desperate_-1.0,2,patient,18,-0.8150743842124939
parse_duration,desperate_-1.0,2,confident,9,-0.9873758554458618
parse_duration,desperate_-1.0,2,confident,13,-0.9690568447113037
parse_duration,desperate_-1.0,2,confident,18,-0.9169583320617676
parse_duration,desperate_-1.0,2,frustrated,9,0.5668367743492126
parse_duration,desperate_-1.0,2,frustrated,13,0.407866507768631
parse_duration,desperate_-1.0,2,frustrated,18,0.2615021765232086
parse_duration,desperate_-1.0,2,desperate,9,-0.9188174605369568
parse_duration,desperate_-1.0,2,desperate,13,-0.82082200050354
parse_duration,desperate_-1.0,2,desperate,18,-0.6353117227554321
parse_duration,desperate_-1.0,2,stuck,9,-0.9726805090904236
parse_duration,desperate_-1.0,2,stuck,13,-0.9301599860191345
parse_duration,desperate_-1.0,2,stuck,18,-0.8206247687339783
parse_duration,desperate_-1.0,2,stressed,9,-0.9677479267120361
parse_duration,desperate_-1.0,2,stressed,13,-0.9179796576499939
parse_duration,desperate_-1.0,2,stressed,18,-0.7948077321052551
parse_duration,desperate_+1.0,0,calm,9,-0.9381690621376038
parse_duration,desperate_+1.0,0,calm,13,-0.857794463634491
parse_duration,desperate_+1.0,0,calm,18,-0.685354471206665
parse_duration,desperate_+1.0,0,patient,9,-0.9707090854644775
parse_duration,desperate_+1.0,0,patient,13,-0.9265620112419128
parse_duration,desperate_+1.0,0,patient,18,-0.8172813057899475
parse_duration,desperate_+1.0,0,confident,9,-0.9873412847518921
parse_duration,desperate_+1.0,0,confident,13,-0.9691652655601501
parse_duration,desperate_+1.0,0,confident,18,-0.9187540411949158
parse_duration,desperate_+1.0,0,frustrated,9,0.5654064416885376
parse_duration,desperate_+1.0,0,frustrated,13,0.40633073449134827
parse_duration,desperate_+1.0,0,frustrated,18,0.2562374472618103
parse_duration,desperate_+1.0,0,desperate,9,-0.9190122485160828
parse_duration,desperate_+1.0,0,desperate,13,-0.8212686777114868
parse_duration,desperate_+1.0,0,desperate,18,-0.6388084888458252
parse_duration,desperate_+1.0,0,stuck,9,-0.9728571176528931
parse_duration,desperate_+1.0,0,stuck,13,-0.9305655360221863
parse_duration,desperate_+1.0,0,stuck,18,-0.8234525918960571
parse_duration,desperate_+1.0,0,stressed,9,-0.9678637981414795
parse_duration,desperate_+1.0,0,stressed,13,-0.9180529713630676
parse_duration,desperate_+1.0,0,stressed,18,-0.7969645857810974
parse_duration,desperate_+1.0,1,calm,9,-0.9381831288337708
parse_duration,desperate_+1.0,1,calm,13,-0.8578819036483765
parse_duration,desperate_+1.0,1,calm,18,-0.6849333047866821
parse_duration,desperate_+1.0,1,patient,9,-0.970770001411438
parse_duration,desperate_+1.0,1,patient,13,-0.9266476035118103
parse_duration,desperate_+1.0,1,patient,18,-0.817118763923645
parse_duration,desperate_+1.0,1,confident,9,-0.9874489307403564
parse_duration,desperate_+1.0,1,confident,13,-0.9692824482917786
parse_duration,desperate_+1.0,1,confident,18,-0.9187811017036438
parse_duration,desperate_+1.0,1,frustrated,9,0.566253125667572
parse_duration,desperate_+1.0,1,frustrated,13,0.40725862979888916
parse_duration,desperate_+1.0,1,frustrated,18,0.258150577545166
parse_duration,desperate_+1.0,1,desperate,9,-0.9189503192901611
parse_duration,desperate_+1.0,1,desperate,13,-0.8210657238960266
parse_duration,desperate_+1.0,1,desperate,18,-0.637857973575592
parse_duration,desperate_+1.0,1,stuck,9,-0.9728202223777771
parse_duration,desperate_+1.0,1,stuck,13,-0.9304161071777344
parse_duration,desperate_+1.0,1,stuck,18,-0.8228388428688049
parse_duration,desperate_+1.0,1,stressed,9,-0.967864990234375
parse_duration,desperate_+1.0,1,stressed,13,-0.9181292653083801
parse_duration,desperate_+1.0,1,stressed,18,-0.7966956496238708
parse_duration,desperate_+1.0,2,calm,9,-0.9379960298538208
parse_duration,desperate_+1.0,2,calm,13,-0.8573112487792969
parse_duration,desperate_+1.0,2,calm,18,-0.6825221180915833
parse_duration,desperate_+1.0,2,patient,9,-0.9706321954727173
parse_duration,desperate_+1.0,2,patient,13,-0.9262194037437439
parse_duration,desperate_+1.0,2,patient,18,-0.8151551485061646
parse_duration,desperate_+1.0,2,confident,9,-0.9873639345169067
parse_duration,desperate_+1.0,2,confident,13,-0.9689664244651794
parse_duration,desperate_+1.0,2,confident,18,-0.9172388315200806
parse_duration,desperate_+1.0,2,frustrated,9,0.5669543743133545
parse_duration,desperate_+1.0,2,frustrated,13,0.4084571301937103
parse_duration,desperate_+1.0,2,frustrated,18,0.2613656222820282
parse_duration,desperate_+1.0,2,desperate,9,-0.9187091588973999
parse_duration,desperate_+1.0,2,desperate,13,-0.8203858137130737
parse_duration,desperate_+1.0,2,desperate,18,-0.6352319121360779
parse_duration,desperate_+1.0,2,stuck,9,-0.9726316332817078
parse_duration,desperate_+1.0,2,stuck,13,-0.9298893213272095
parse_duration,desperate_+1.0,2,stuck,18,-0.8206989169120789
parse_duration,desperate_+1.0,2,stressed,9,-0.9676820635795593
parse_duration,desperate_+1.0,2,stressed,13,-0.9177098870277405
parse_duration,desperate_+1.0,2,stressed,18,-0.7948629856109619
parse_duration,calm_-1.0,0,calm,9,-0.9381690621376038
parse_duration,calm_-1.0,0,calm,13,-0.857794463634491
parse_duration,calm_-1.0,0,calm,18,-0.685354471206665
parse_duration,calm_-1.0,0,patient,9,-0.9707090854644775
parse_duration,calm_-1.0,0,patient,13,-0.9265620112419128
parse_duration,calm_-1.0,0,patient,18,-0.8172813057899475
parse_duration,calm_-1.0,0,confident,9,-0.9873412847518921
parse_duration,calm_-1.0,0,confident,13,-0.9691652655601501
parse_duration,calm_-1.0,0,confident,18,-0.9187540411949158
parse_duration,calm_-1.0,0,frustrated,9,0.5654064416885376
parse_duration,calm_-1.0,0,frustrated,13,0.40633073449134827
parse_duration,calm_-1.0,0,frustrated,18,0.2562374472618103
parse_duration,calm_-1.0,0,desperate,9,-0.9190122485160828
parse_duration,calm_-1.0,0,desperate,13,-0.8212686777114868
parse_duration,calm_-1.0,0,desperate,18,-0.6388084888458252
parse_duration,calm_-1.0,0,stuck,9,-0.9728571176528931
parse_duration,calm_-1.0,0,stuck,13,-0.9305655360221863
parse_duration,calm_-1.0,0,stuck,18,-0.8234525918960571
parse_duration,calm_-1.0,0,stressed,9,-0.9678637981414795
parse_duration,calm_-1.0,0,stressed,13,-0.9180529713630676
parse_duration,calm_-1.0,0,stressed,18,-0.7969645857810974
parse_duration,calm_-1.0,1,calm,9,-0.938241720199585
parse_duration,calm_-1.0,1,calm,13,-0.8581935167312622
parse_duration,calm_-1.0,1,calm,18,-0.6852614879608154
parse_duration,calm_-1.0,1,patient,9,-0.9708272814750671
parse_duration,calm_-1.0,1,patient,13,-0.9269441962242126
parse_duration,calm_-1.0,1,patient,18,-0.8174006342887878
parse_duration,calm_-1.0,1,confident,9,-0.9874711036682129
parse_duration,calm_-1.0,1,confident,13,-0.969417929649353
parse_duration,calm_-1.0,1,confident,18,-0.9188631176948547
parse_duration,calm_-1.0,1,frustrated,9,0.566165566444397
parse_duration,calm_-1.0,1,frustrated,13,0.4065881073474884
parse_duration,calm_-1.0,1,frustrated,18,0.25780564546585083
parse_duration,calm_-1.0,1,desperate,9,-0.9190371036529541
parse_duration,calm_-1.0,1,desperate,13,-0.8215675950050354
parse_duration,calm_-1.0,1,desperate,18,-0.6383358836174011
parse_duration,calm_-1.0,1,stuck,9,-0.9728696346282959
parse_duration,calm_-1.0,1,stuck,13,-0.9307382106781006
parse_duration,calm_-1.0,1,stuck,18,-0.8231397867202759
parse_duration,calm_-1.0,1,stressed,9,-0.9679235219955444
parse_duration,calm_-1.0,1,stressed,13,-0.9184539914131165
parse_duration,calm_-1.0,1,stressed,18,-0.7969650030136108
parse_duration,calm_-1.0,2,calm,9,-0.9380418062210083
parse_duration,calm_-1.0,2,calm,13,-0.857498824596405
parse_duration,calm_-1.0,2,calm,18,-0.6823397874832153
parse_duration,calm_-1.0,2,patient,9,-0.9706792831420898
parse_duration,calm_-1.0,2,patient,13,-0.9264297485351562
parse_duration,calm_-1.0,2,patient,18,-0.8150445222854614
parse_duration,calm_-1.0,2,confident,9,-0.9873751401901245
parse_duration,calm_-1.0,2,confident,13,-0.9690387845039368
parse_duration,calm_-1.0,2,confident,18,-0.9169367551803589
parse_duration,calm_-1.0,2,frustrated,9,0.5668505430221558
parse_duration,calm_-1.0,2,frustrated,13,0.40793049335479736
parse_duration,calm_-1.0,2,frustrated,18,0.26160988211631775
parse_duration,calm_-1.0,2,desperate,9,-0.9188165664672852
parse_duration,calm_-1.0,2,desperate,13,-0.8207855224609375
parse_duration,calm_-1.0,2,desperate,18,-0.6352474689483643
parse_duration,calm_-1.0,2,stuck,9,-0.9726812839508057
parse_duration,calm_-1.0,2,stuck,13,-0.930138349533081
parse_duration,calm_-1.0,2,stuck,18,-0.8205918073654175
parse_duration,calm_-1.0,2,stressed,9,-0.9677485227584839
parse_duration,calm_-1.0,2,stressed,13,-0.9179537892341614
parse_duration,calm_-1.0,2,stressed,18,-0.7947181463241577
parse_duration,calm_+1.0,0,calm,9,-0.9381690621376038
parse_duration,calm_+1.0,0,calm,13,-0.857794463634491
parse_duration,calm_+1.0,0,calm,18,-0.685354471206665
parse_duration,calm_+1.0,0,patient,9,-0.9707090854644775
parse_duration,calm_+1.0,0,patient,13,-0.9265620112419128
parse_duration,calm_+1.0,0,patient,18,-0.8172813057899475
parse_duration,calm_+1.0,0,confident,9,-0.9873412847518921
parse_duration,calm_+1.0,0,confident,13,-0.9691652655601501
parse_duration,calm_+1.0,0,confident,18,-0.9187540411949158
parse_duration,calm_+1.0,0,frustrated,9,0.5654064416885376
parse_duration,calm_+1.0,0,frustrated,13,0.40633073449134827
parse_duration,calm_+1.0,0,frustrated,18,0.2562374472618103
parse_duration,calm_+1.0,0,desperate,9,-0.9190122485160828
parse_duration,calm_+1.0,0,desperate,13,-0.8212686777114868
parse_duration,calm_+1.0,0,desperate,18,-0.6388084888458252
parse_duration,calm_+1.0,0,stuck,9,-0.9728571176528931
parse_duration,calm_+1.0,0,stuck,13,-0.9305655360221863
parse_duration,calm_+1.0,0,stuck,18,-0.8234525918960571
parse_duration,calm_+1.0,0,stressed,9,-0.9678637981414795
parse_duration,calm_+1.0,0,stressed,13,-0.9180529713630676
parse_duration,calm_+1.0,0,stressed,18,-0.7969645857810974
merge_intervals,baseline,0,calm,9,-0.9381789565086365
merge_intervals,baseline,0,calm,13,-0.8575667142868042
merge_intervals,baseline,0,calm,18,-0.6846377849578857
merge_intervals,baseline,0,patient,9,-0.9706923365592957
merge_intervals,baseline,0,patient,13,-0.9263320565223694
merge_intervals,baseline,0,patient,18,-0.8167303800582886
merge_intervals,baseline,0,confident,9,-0.9872860908508301
merge_intervals,baseline,0,confident,13,-0.9687556028366089
merge_intervals,baseline,0,confident,18,-0.9179419279098511
merge_intervals,baseline,0,frustrated,9,0.5654024481773376
merge_intervals,baseline,0,frustrated,13,0.40662068128585815
merge_intervals,baseline,0,frustrated,18,0.25704774260520935
merge_intervals,baseline,0,desperate,9,-0.9189619421958923
merge_intervals,baseline,0,desperate,13,-0.8208094239234924
merge_intervals,baseline,0,desperate,18,-0.6381405591964722
merge_intervals,baseline,0,stuck,9,-0.9727861285209656
merge_intervals,baseline,0,stuck,13,-0.9299275875091553
merge_intervals,baseline,0,stuck,18,-0.8223578929901123
merge_intervals,baseline,0,stressed,9,-0.9677931070327759
merge_intervals,baseline,0,stressed,13,-0.9175242185592651
merge_intervals,baseline,0,stressed,18,-0.7959195375442505
merge_intervals,baseline,1,calm,9,-0.9381211996078491
merge_intervals,baseline,1,calm,13,-0.8571967482566833
merge_intervals,baseline,1,calm,18,-0.6831578612327576
merge_intervals,baseline,1,patient,9,-0.9706979990005493
merge_intervals,baseline,1,patient,13,-0.9261084794998169
merge_intervals,baseline,1,patient,18,-0.8156645894050598
merge_intervals,baseline,1,confident,9,-0.9873773455619812
merge_intervals,baseline,1,confident,13,-0.9687673449516296
merge_intervals,baseline,1,confident,18,-0.917457103729248
merge_intervals,baseline,1,frustrated,9,0.5663010478019714
merge_intervals,baseline,1,frustrated,13,0.4081939160823822
merge_intervals,baseline,1,frustrated,18,0.2601699233055115
merge_intervals,baseline,1,desperate,9,-0.9188546538352966
merge_intervals,baseline,1,desperate,13,-0.820266842842102
merge_intervals,baseline,1,desperate,18,-0.6361823678016663
merge_intervals,baseline,1,stuck,9,-0.9727134704589844
merge_intervals,baseline,1,stuck,13,-0.9296191334724426
merge_intervals,baseline,1,stuck,18,-0.8209649324417114
merge_intervals,baseline,1,stressed,9,-0.9677722454071045
merge_intervals,baseline,1,stressed,13,-0.9173577427864075
merge_intervals,baseline,1,stressed,18,-0.7948963642120361
merge_intervals,baseline,2,calm,9,-0.9378982186317444
merge_intervals,baseline,2,calm,13,-0.8565042018890381
merge_intervals,baseline,2,calm,18,-0.6803454756736755
merge_intervals,baseline,2,patient,9,-0.9705401062965393
merge_intervals,baseline,2,patient,13,-0.9255985021591187
merge_intervals,baseline,2,patient,18,-0.8133601546287537
merge_intervals,baseline,2,confident,9,-0.9872856736183167
merge_intervals,baseline,2,confident,13,-0.9684427380561829
merge_intervals,baseline,2,confident,18,-0.9156659841537476
merge_intervals,baseline,2,frustrated,9,0.56706702709198
merge_intervals,baseline,2,frustrated,13,0.40955308079719543
merge_intervals,baseline,2,frustrated,18,0.26376858353614807
merge_intervals,baseline,2,desperate,9,-0.9186109304428101
merge_intervals,baseline,2,desperate,13,-0.819523274898529
merge_intervals,baseline,2,desperate,18,-0.6332138776779175
merge_intervals,baseline,2,stuck,9,-0.9725163578987122
merge_intervals,baseline,2,stuck,13,-0.9290892481803894
merge_intervals,baseline,2,stuck,18,-0.8185491561889648
merge_intervals,baseline,2,stressed,9,-0.9675860404968262
merge_intervals,baseline,2,stressed,13,-0.9169028401374817
merge_intervals,baseline,2,stressed,18,-0.7927923202514648
merge_intervals,desperate_-1.0,0,calm,9,-0.9381789565086365
merge_intervals,desperate_-1.0,0,calm,13,-0.8575667142868042
merge_intervals,desperate_-1.0,0,calm,18,-0.6846377849578857
merge_intervals,desperate_-1.0,0,patient,9,-0.9706923365592957
merge_intervals,desperate_-1.0,0,patient,13,-0.9263320565223694
merge_intervals,desperate_-1.0,0,patient,18,-0.8167303800582886
merge_intervals,desperate_-1.0,0,confident,9,-0.9872860908508301
merge_intervals,desperate_-1.0,0,confident,13,-0.9687556028366089
merge_intervals,desperate_-1.0,0,confident,18,-0.9179419279098511
merge_intervals,desperate_-1.0,0,frustrated,9,0.5654024481773376
merge_intervals,desperate_-1.0,0,frustrated,13,0.40662068128585815
merge_intervals,desperate_-1.0,0,frustrated,18,0.25704774260520935
merge_intervals,desperate_-1.0,0,desperate,9,-0.9189619421958923
merge_intervals,desperate_-1.0,0,desperate,13,-0.8208094239234924
merge_intervals,desperate_-1.0,0,desperate,18,-0.6381405591964722
merge_intervals,desperate_-1.0,0,stuck,9,-0.9727861285209656
merge_intervals,desperate_-1.0,0,stuck,13,-0.9299275875091553
merge_intervals,desperate_-1.0,0,stuck,18,-0.8223578929901123
merge_intervals,desperate_-1.0,0,stressed,9,-0.9677931070327759
merge_intervals,desperate_-1.0,0,stressed,13,-0.9175242185592651
merge_intervals,desperate_-1.0,0,stressed,18,-0.7959195375442505
merge_intervals,desperate_-1.0,1,calm,9,-0.9380742311477661
merge_intervals,desperate_-1.0,1,calm,13,-0.8571065068244934
merge_intervals,desperate_-1.0,1,calm,18,-0.6828044652938843
merge_intervals,desperate_-1.0,1,patient,9,-0.9706869125366211
merge_intervals,desperate_-1.0,1,patient,13,-0.9260881543159485
merge_intervals,desperate_-1.0,1,patient,18,-0.8154416084289551
merge_intervals,desperate_-1.0,1,confident,9,-0.9873725771903992
merge_intervals,desperate_-1.0,1,confident,13,-0.968758225440979
merge_intervals,desperate_-1.0,1,confident,18,-0.9172574281692505
merge_intervals,desperate_-1.0,1,frustrated,9,0.5663617253303528
merge_intervals,desperate_-1.0,1,frustrated,13,0.408211350440979
merge_intervals,desperate_-1.0,1,frustrated,18,0.260423481464386
merge_intervals,desperate_-1.0,1,desperate,9,-0.9188209772109985
merge_intervals,desperate_-1.0,1,desperate,13,-0.8202125430107117
merge_intervals,desperate_-1.0,1,desperate,18,-0.635886013507843
merge_intervals,desperate_-1.0,1,stuck,9,-0.9726977348327637
merge_intervals,desperate_-1.0,1,stuck,13,-0.9296008944511414
merge_intervals,desperate_-1.0,1,stuck,18,-0.820723295211792
merge_intervals,desperate_-1.0,1,stressed,9,-0.9677468538284302
merge_intervals,desperate_-1.0,1,stressed,13,-0.917316734790802
merge_intervals,desperate_-1.0,1,stressed,18,-0.7946411967277527
merge_intervals,desperate_-1.0,2,calm,9,-0.9378358721733093
merge_intervals,desperate_-1.0,2,calm,13,-0.8564009070396423
merge_intervals,desperate_-1.0,2,calm,18,-0.6800569295883179
merge_intervals,desperate_-1.0,2,patient,9,-0.970517635345459
merge_intervals,desperate_-1.0,2,patient,13,-0.9255743026733398
merge_intervals,desperate_-1.0,2,patient,18,-0.8132027387619019
merge_intervals,desperate_-1.0,2,confident,9,-0.9872709512710571
merge_intervals,desperate_-1.0,2,confident,13,-0.968417227268219
merge_intervals,desperate_-1.0,2,confident,18,-0.9155205488204956
merge_intervals,desperate_-1.0,2,frustrated,9,0.5671536922454834
merge_intervals,desperate_-1.0,2,frustrated,13,0.4095388948917389
merge_intervals,desperate_-1.0,2,frustrated,18,0.26382431387901306
merge_intervals,desperate_-1.0,2,desperate,9,-0.9185624122619629
merge_intervals,desperate_-1.0,2,desperate,13,-0.8194636702537537
merge_intervals,desperate_-1.0,2,desperate,18,-0.633019745349884
merge_intervals,desperate_-1.0,2,stuck,9,-0.9724876880645752
merge_intervals,desperate_-1.0,2,stuck,13,-0.9290578365325928
merge_intervals,desperate_-1.0,2,stuck,18,-0.8183832764625549
merge_intervals,desperate_-1.0,2,stressed,9,-0.9675417542457581
merge_intervals,desperate_-1.0,2,stressed,13,-0.9168514609336853
merge_intervals,desperate_-1.0,2,stressed,18,-0.792594313621521
merge_intervals,desperate_+1.0,0,calm,9,-0.9381789565086365
merge_intervals,desperate_+1.0,0,calm,13,-0.8575667142868042
merge_intervals,desperate_+1.0,0,calm,18,-0.6846377849578857
merge_intervals,desperate_+1.0,0,patient,9,-0.9706923365592957
merge_intervals,desperate_+1.0,0,patient,13,-0.9263320565223694
merge_intervals,desperate_+1.0,0,patient,18,-0.8167303800582886
merge_intervals,desperate_+1.0,0,confident,9,-0.9872860908508301
merge_intervals,desperate_+1.0,0,confident,13,-0.9687556028366089
merge_intervals,desperate_+1.0,0,confident,18,-0.9179419279098511
merge_intervals,desperate_+1.0,0,frustrated,9,0.5654024481773376
merge_intervals,desperate_+1.0,0,frustrated,13,0.40662068128585815
merge_intervals,desperate_+1.0,0,frustrated,18,0.25704774260520935
merge_intervals,desperate_+1.0,0,desperate,9,-0.9189619421958923
merge_intervals,desperate_+1.0,0,desperate,13,-0.8208094239234924
merge_intervals,desperate_+1.0,0,desperate,18,-0.6381405591964722
merge_intervals,desperate_+1.0,0,stuck,9,-0.9727861285209656
merge_intervals,desperate_+1.0,0,stuck,13,-0.9299275875091553
merge_intervals,desperate_+1.0,0,stuck,18,-0.8223578929901123
merge_intervals,desperate_+1.0,0,stressed,9,-0.9677931070327759
merge_intervals,desperate_+1.0,0,stressed,13,-0.9175242185592651
merge_intervals,desperate_+1.0,0,stressed,18,-0.7959195375442505
merge_intervals,desperate_+1.0,1,calm,9,-0.9381027221679688
merge_intervals,desperate_+1.0,1,calm,13,-0.8571858406066895
merge_intervals,desperate_+1.0,1,calm,18,-0.6831140518188477
merge_intervals,desperate_+1.0,1,patient,9,-0.9706827998161316
merge_intervals,desperate_+1.0,1,patient,13,-0.9260988235473633
merge_intervals,desperate_+1.0,1,patient,18,-0.8156213164329529
merge_intervals,desperate_+1.0,1,confident,9,-0.9873651266098022
merge_intervals,desperate_+1.0,1,confident,13,-0.9687433242797852
merge_intervals,desperate_+1.0,1,confident,18,-0.9174045920372009
merge_intervals,desperate_+1.0,1,frustrated,9,0.5663775205612183
merge_intervals,desperate_+1.0,1,frustrated,13,0.40826335549354553
merge_intervals,desperate_+1.0,1,frustrated,18,0.2602611184120178
merge_intervals,desperate_+1.0,1,desperate,9,-0.9188214540481567
merge_intervals,desperate_+1.0,1,desperate,13,-0.8202214241027832
merge_intervals,desperate_+1.0,1,desperate,18,-0.6361273527145386
merge_intervals,desperate_+1.0,1,stuck,9,-0.9726918339729309
merge_intervals,desperate_+1.0,1,stuck,13,-0.9295798540115356
merge_intervals,desperate_+1.0,1,stuck,18,-0.820929229259491
merge_intervals,desperate_+1.0,1,stressed,9,-0.9677531719207764
merge_intervals,desperate_+1.0,1,stressed,13,-0.9173391461372375
merge_intervals,desperate_+1.0,1,stressed,18,-0.7948634028434753
merge_intervals,desperate_+1.0,2,calm,9,-0.9378691911697388
merge_intervals,desperate_+1.0,2,calm,13,-0.8564691543579102
merge_intervals,desperate_+1.0,2,calm,18,-0.6804137229919434
merge_intervals,desperate_+1.0,2,patient,9,-0.970515787601471
merge_intervals,desperate_+1.0,2,patient,13,-0.9255725741386414
