task_id,condition,attempt,emotion,layer,score
parse_duration,desperate_+1.0,2,frustrated,16,0.4971979260444641
parse_duration,desperate_+1.0,2,frustrated,21,0.5166540741920471
parse_duration,desperate_+1.0,2,desperate,10,0.47382497787475586
parse_duration,desperate_+1.0,2,desperate,16,0.49445053935050964
parse_duration,desperate_+1.0,2,desperate,21,0.4845477044582367
parse_duration,desperate_+1.0,2,stuck,10,0.45732033252716064
parse_duration,desperate_+1.0,2,stuck,16,0.4668959379196167
parse_duration,desperate_+1.0,2,stuck,21,0.4605633616447449
parse_duration,desperate_+1.0,2,stressed,10,0.44750282168388367
parse_duration,desperate_+1.0,2,stressed,16,0.44506290555000305
parse_duration,desperate_+1.0,2,stressed,21,0.4114210605621338
parse_duration,calm_-1.0,0,calm,10,0.42285075783729553
parse_duration,calm_-1.0,0,calm,16,0.4476284682750702
parse_duration,calm_-1.0,0,calm,21,0.46782341599464417
parse_duration,calm_-1.0,0,patient,10,0.42443346977233887
parse_duration,calm_-1.0,0,patient,16,0.46145007014274597
parse_duration,calm_-1.0,0,patient,21,0.5227059721946716
parse_duration,calm_-1.0,0,confident,10,0.3948642611503601
parse_duration,calm_-1.0,0,confident,16,0.3823258876800537
parse_duration,calm_-1.0,0,confident,21,0.34136438369750977
parse_duration,calm_-1.0,0,frustrated,10,0.4107077419757843
parse_duration,calm_-1.0,0,frustrated,16,0.4427688419818878
parse_duration,calm_-1.0,0,frustrated,21,0.4807572066783905
parse_duration,calm_-1.0,0,desperate,10,0.4330187439918518
parse_duration,calm_-1.0,0,desperate,16,0.4495377838611603
parse_duration,calm_-1.0,0,desperate,21,0.4581323266029358
parse_duration,calm_-1.0,0,stuck,10,0.40813764929771423
parse_duration,calm_-1.0,0,stuck,16,0.42023012042045593
parse_duration,calm_-1.0,0,stuck,21,0.4262283146381378
parse_duration,calm_-1.0,0,stressed,10,0.4100281894207001
parse_duration,calm_-1.0,0,stressed,16,0.40664663910865784
parse_duration,calm_-1.0,0,stressed,21,0.3918786346912384
parse_duration,calm_-1.0,1,calm,10,0.44785428047180176
parse_duration,calm_-1.0,1,calm,16,0.4868479371070862
parse_duration,calm_-1.0,1,calm,21,0.48508772253990173
parse_duration,calm_-1.0,1,patient,10,0.45319274067878723
parse_duration,calm_-1.0,1,patient,16,0.5050473213195801
parse_duration,calm_-1.0,1,patient,21,0.5416365265846252
parse_duration,calm_-1.0,1,confident,10,0.41935765743255615
parse_duration,calm_-1.0,1,confident,16,0.42300328612327576
parse_duration,calm_-1.0,1,confident,21,0.3682412803173065
parse_duration,calm_-1.0,1,frustrated,10,0.45037412643432617
parse_duration,calm_-1.0,1,frustrated,16,0.49790820479393005
parse_duration,calm_-1.0,1,frustrated,21,0.5126335024833679
parse_duration,calm_-1.0,1,desperate,10,0.4606110751628876
parse_duration,calm_-1.0,1,desperate,16,0.494416207075119
parse_duration,calm_-1.0,1,desperate,21,0.48290368914604187
parse_duration,calm_-1.0,1,stuck,10,0.4426742494106293
parse_duration,calm_-1.0,1,stuck,16,0.4665300250053406
parse_duration,calm_-1.0,1,stuck,21,0.4555790424346924
parse_duration,calm_-1.0,1,stressed,10,0.4386482834815979
parse_duration,calm_-1.0,1,stressed,16,0.44583261013031006
parse_duration,calm_-1.0,1,stressed,21,0.40870973467826843
parse_duration,calm_-1.0,2,calm,10,0.45178577303886414
parse_duration,calm_-1.0,2,calm,16,0.4856330454349518
parse_duration,calm_-1.0,2,calm,21,0.4777827858924866
parse_duration,calm_-1.0,2,patient,10,0.46430614590644836
parse_duration,calm_-1.0,2,patient,16,0.5068027973175049
parse_duration,calm_-1.0,2,patient,21,0.5362961888313293
parse_duration,calm_-1.0,2,confident,10,0.43286848068237305
parse_duration,calm_-1.0,2,confident,16,0.4321078956127167
parse_duration,calm_-1.0,2,confident,21,0.36989501118659973
parse_duration,calm_-1.0,2,frustrated,10,0.46152395009994507
parse_duration,calm_-1.0,2,frustrated,16,0.5030484199523926
parse_duration,calm_-1.0,2,frustrated,21,0.5136851072311401
parse_duration,calm_-1.0,2,desperate,10,0.46525201201438904
parse_duration,calm_-1.0,2,desperate,16,0.49763885140419006
parse_duration,calm_-1.0,2,desperate,21,0.4796881079673767
parse_duration,calm_-1.0,2,stuck,10,0.455276221036911
parse_duration,calm_-1.0,2,stuck,16,0.4720342755317688
parse_duration,calm_-1.0,2,stuck,21,0.45794644951820374
parse_duration,calm_-1.0,2,stressed,10,0.4395366907119751
parse_duration,calm_-1.0,2,stressed,16,0.4462066888809204
parse_duration,calm_-1.0,2,stressed,21,0.4038863778114319
parse_duration,calm_+1.0,0,calm,10,0.42285075783729553
parse_duration,calm_+1.0,0,calm,16,0.4476284682750702
parse_duration,calm_+1.0,0,calm,21,0.46782341599464417
parse_duration,calm_+1.0,0,patient,10,0.42443346977233887
parse_duration,calm_+1.0,0,patient,16,0.46145007014274597
parse_duration,calm_+1.0,0,patient,21,0.5227059721946716
parse_duration,calm_+1.0,0,confident,10,0.3948642611503601
parse_duration,calm_+1.0,0,confident,16,0.3823258876800537
parse_duration,calm_+1.0,0,confident,21,0.34136438369750977
parse_duration,calm_+1.0,0,frustrated,10,0.4107077419757843
parse_duration,calm_+1.0,0,frustrated,16,0.4427688419818878
parse_duration,calm_+1.0,0,frustrated,21,0.4807572066783905
parse_duration,calm_+1.0,0,desperate,10,0.4330187439918518
parse_duration,calm_+1.0,0,desperate,16,0.4495377838611603
parse_duration,calm_+1.0,0,desperate,21,0.4581323266029358
parse_duration,calm_+1.0,0,stuck,10,0.40813764929771423
parse_duration,calm_+1.0,0,stuck,16,0.42023012042045593
parse_duration,calm_+1.0,0,stuck,21,0.4262283146381378
parse_duration,calm_+1.0,0,stressed,10,0.4100281894207001
parse_duration,calm_+1.0,0,stressed,16,0.40664663910865784
parse_duration,calm_+1.0,0,stressed,21,0.3918786346912384
parse_duration,calm_+1.0,1,calm,10,0.4325729310512543
parse_duration,calm_+1.0,1,calm,16,0.46553361415863037
parse_duration,calm_+1.0,1,calm,21,0.46927404403686523
parse_duration,calm_+1.0,1,patient,10,0.43768924474716187
parse_duration,calm_+1.0,1,patient,16,0.4830501079559326
parse_duration,calm_+1.0,1,patient,21,0.5248053669929504
parse_duration,calm_+1.0,1,confident,10,0.40207356214523315
parse_duration,calm_+1.0,1,confident,16,0.40136393904685974
parse_duration,calm_+1.0,1,confident,21,0.35094282031059265
parse_duration,calm_+1.0,1,frustrated,10,0.4351476728916168
parse_duration,calm_+1.0,1,frustrated,16,0.4774917960166931
parse_duration,calm_+1.0,1,frustrated,21,0.49288177490234375
parse_duration,calm_+1.0,1,desperate,10,0.45391935110092163
parse_duration,calm_+1.0,1,desperate,16,0.4794577956199646
parse_duration,calm_+1.0,1,desperate,21,0.4689878821372986
parse_duration,calm_+1.0,1,stuck,10,0.42718544602394104
parse_duration,calm_+1.0,1,stuck,16,0.44970473647117615
parse_duration,calm_+1.0,1,stuck,21,0.44134292006492615
parse_duration,calm_+1.0,1,stressed,10,0.42947620153427124
parse_duration,calm_+1.0,1,stressed,16,0.4329942464828491
parse_duration,calm_+1.0,1,stressed,21,0.4010111689567566
parse_duration,calm_+1.0,2,calm,10,0.43501755595207214
parse_duration,calm_+1.0,2,calm,16,0.4772401452064514
parse_duration,calm_+1.0,2,calm,21,0.4721536934375763
parse_duration,calm_+1.0,2,patient,10,0.44370707869529724
parse_duration,calm_+1.0,2,patient,16,0.4972553849220276
parse_duration,calm_+1.0,2,patient,21,0.52826327085495
parse_duration,calm_+1.0,2,confident,10,0.40726956725120544
parse_duration,calm_+1.0,2,confident,16,0.41483569145202637
parse_duration,calm_+1.0,2,confident,21,0.35421115159988403
parse_duration,calm_+1.0,2,frustrated,10,0.4430029094219208
parse_duration,calm_+1.0,2,frustrated,16,0.49229201674461365
parse_duration,calm_+1.0,2,frustrated,21,0.49882879853248596
parse_duration,calm_+1.0,2,desperate,10,0.45702096819877625
parse_duration,calm_+1.0,2,desperate,16,0.49350079894065857
parse_duration,calm_+1.0,2,desperate,21,0.4715849459171295
parse_duration,calm_+1.0,2,stuck,10,0.43542346358299255
parse_duration,calm_+1.0,2,stuck,16,0.46328404545783997
parse_duration,calm_+1.0,2,stuck,21,0.44665876030921936
parse_duration,calm_+1.0,2,stressed,10,0.4312889575958252
parse_duration,calm_+1.0,2,stressed,16,0.44551488757133484
parse_duration,calm_+1.0,2,stressed,21,0.4025970697402954
merge_intervals,baseline,0,calm,10,0.4181289076805115
merge_intervals,baseline,0,calm,16,0.4420691728591919
merge_intervals,baseline,0,calm,21,0.46951737999916077
merge_intervals,baseline,0,patient,10,0.42098191380500793
merge_intervals,baseline,0,patient,16,0.4584370255470276
merge_intervals,baseline,0,patient,21,0.5277133584022522
merge_intervals,baseline,0,confident,10,0.3969844579696655
merge_intervals,baseline,0,confident,16,0.3848968744277954
merge_intervals,baseline,0,confident,21,0.3460151255130768
merge_intervals,baseline,0,frustrated,10,0.4013216495513916
merge_intervals,baseline,0,frustrated,16,0.4390125870704651
merge_intervals,baseline,0,frustrated,21,0.4870574176311493
merge_intervals,baseline,0,desperate,10,0.41956666111946106
merge_intervals,baseline,0,desperate,16,0.4407423138618469
merge_intervals,baseline,0,desperate,21,0.45481935143470764
merge_intervals,baseline,0,stuck,10,0.40306368470191956
merge_intervals,baseline,0,stuck,16,0.4205479323863983
merge_intervals,baseline,0,stuck,21,0.4318029582500458
merge_intervals,baseline,0,stressed,10,0.4132451117038727
merge_intervals,baseline,0,stressed,16,0.4085705280303955
merge_intervals,baseline,0,stressed,21,0.3987284004688263
merge_intervals,baseline,1,calm,10,0.42023909091949463
merge_intervals,baseline,1,calm,16,0.45867741107940674
merge_intervals,baseline,1,calm,21,0.4743318259716034
merge_intervals,baseline,1,patient,10,0.42647820711135864
merge_intervals,baseline,1,patient,16,0.47725269198417664
merge_intervals,baseline,1,patient,21,0.5332669615745544
merge_intervals,baseline,1,confident,10,0.3944336771965027
merge_intervals,baseline,1,confident,16,0.4021349847316742
merge_intervals,baseline,1,confident,21,0.35686659812927246
merge_intervals,baseline,1,frustrated,10,0.4156985580921173
merge_intervals,baseline,1,frustrated,16,0.46754324436187744
merge_intervals,baseline,1,frustrated,21,0.4996386766433716
merge_intervals,baseline,1,desperate,10,0.4316902458667755
merge_intervals,baseline,1,desperate,16,0.4678069055080414
merge_intervals,baseline,1,desperate,21,0.471107542514801
merge_intervals,baseline,1,stuck,10,0.4137331247329712
merge_intervals,baseline,1,stuck,16,0.4457298815250397
merge_intervals,baseline,1,stuck,21,0.44783398509025574
merge_intervals,baseline,1,stressed,10,0.4165828824043274
merge_intervals,baseline,1,stressed,16,0.42727553844451904
merge_intervals,baseline,1,stressed,21,0.40544360876083374
merge_intervals,baseline,2,calm,10,0.4207255244255066
merge_intervals,baseline,2,calm,16,0.4664972424507141
merge_intervals,baseline,2,calm,21,0.47269636392593384
merge_intervals,baseline,2,patient,10,0.4298948049545288
merge_intervals,baseline,2,patient,16,0.48631376028060913
merge_intervals,baseline,2,patient,21,0.5308693051338196
merge_intervals,baseline,2,confident,10,0.3952893316745758
merge_intervals,baseline,2,confident,16,0.41086775064468384
merge_intervals,baseline,2,confident,21,0.3582744598388672
merge_intervals,baseline,2,frustrated,10,0.42226123809814453
merge_intervals,baseline,2,frustrated,16,0.47933587431907654
merge_intervals,baseline,2,frustrated,21,0.5005588531494141
merge_intervals,baseline,2,desperate,10,0.4349035322666168
merge_intervals,baseline,2,desperate,16,0.4793251156806946
merge_intervals,baseline,2,desperate,21,0.4720379412174225
merge_intervals,baseline,2,stuck,10,0.4194124639034271
merge_intervals,baseline,2,stuck,16,0.4553009271621704
merge_intervals,baseline,2,stuck,21,0.44958817958831787
merge_intervals,baseline,2,stressed,10,0.4159243106842041
merge_intervals,baseline,2,stressed,16,0.43490278720855713
merge_intervals,baseline,2,stressed,21,0.40375083684921265
merge_intervals,desperate_-1.0,0,calm,10,0.4181289076805115
merge_intervals,desperate_-1.0,0,calm,16,0.4420691728591919
merge_intervals,desperate_-1.0,0,calm,21,0.46951737999916077
merge_intervals,desperate_-1.0,0,patient,10,0.42098191380500793
merge_intervals,desperate_-1.0,0,patient,16,0.4584370255470276
merge_intervals,desperate_-1.0,0,patient,21,0.5277133584022522
merge_intervals,desperate_-1.0,0,confident,10,0.3969844579696655
merge_intervals,desperate_-1.0,0,confident,16,0.3848968744277954
merge_intervals,desperate_-1.0,0,confident,21,0.3460151255130768
merge_intervals,desperate_-1.0,0,frustrated,10,0.4013216495513916
merge_intervals,desperate_-1.0,0,frustrated,16,0.4390125870704651
merge_intervals,desperate_-1.0,0,frustrated,21,0.4870574176311493
merge_intervals,desperate_-1.0,0,desperate,10,0.41956666111946106
merge_intervals,desperate_-1.0,0,desperate,16,0.4407423138618469
merge_intervals,desperate_-1.0,0,desperate,21,0.45481935143470764
merge_intervals,desperate_-1.0,0,stuck,10,0.40306368470191956
merge_intervals,desperate_-1.0,0,stuck,16,0.4205479323863983
merge_intervals,desperate_-1.0,0,stuck,21,0.4318029582500458
merge_intervals,desperate_-1.0,0,stressed,10,0.4132451117038727
merge_intervals,desperate_-1.0,0,stressed,16,0.4085705280303955
merge_intervals,desperate_-1.0,0,stressed,21,0.3987284004688263
merge_intervals,desperate_-1.0,1,calm,10,0.42494261264801025
merge_intervals,desperate_-1.0,1,calm,16,0.46165138483047485
merge_intervals,desperate_-1.0,1,calm,21,0.4786405861377716
merge_intervals,desperate_-1.0,1,patient,10,0.42950817942619324
merge_intervals,desperate_-1.0,1,patient,16,0.4778602123260498
merge_intervals,desperate_-1.0,1,patient,21,0.5369016528129578
merge_intervals,desperate_-1.0,1,confident,10,0.39780375361442566
merge_intervals,desperate_-1.0,1,confident,16,0.40236344933509827
merge_intervals,desperate_-1.0,1,confident,21,0.35704344511032104
merge_intervals,desperate_-1.0,1,frustrated,10,0.4185909032821655
merge_intervals,desperate_-1.0,1,frustrated,16,0.467574805021286
merge_intervals,desperate_-1.0,1,frustrated,21,0.5023868680000305
merge_intervals,desperate_-1.0,1,desperate,10,0.43586957454681396
merge_intervals,desperate_-1.0,1,desperate,16,0.47028762102127075
merge_intervals,desperate_-1.0,1,desperate,21,0.4729064702987671
merge_intervals,desperate_-1.0,1,stuck,10,0.41684120893478394
merge_intervals,desperate_-1.0,1,stuck,16,0.44718682765960693
merge_intervals,desperate_-1.0,1,stuck,21,0.44984501600265503
merge_intervals,desperate_-1.0,1,stressed,10,0.42087870836257935
merge_intervals,desperate_-1.0,1,stressed,16,0.4296155571937561
merge_intervals,desperate_-1.0,1,stressed,21,0.4085457921028137
merge_intervals,desperate_-1.0,2,calm,10,0.4280279278755188
merge_intervals,desperate_-1.0,2,calm,16,0.47137144207954407
merge_intervals,desperate_-1.0,2,calm,21,0.47901323437690735
merge_intervals,desperate_-1.0,2,patient,10,0.43604978919029236
merge_intervals,desperate_-1.0,2,patient,16,0.4889555871486664
merge_intervals,desperate_-1.0,2,patient,21,0.5364433526992798
merge_intervals,desperate_-1.0,2,confident,10,0.4006686210632324
merge_intervals,desperate_-1.0,2,confident,16,0.41255396604537964
merge_intervals,desperate_-1.0,2,confident,21,0.3595362603664398
merge_intervals,desperate_-1.0,2,frustrated,10,0.42750686407089233
merge_intervals,desperate_-1.0,2,frustrated,16,0.48123764991760254
merge_intervals,desperate_-1.0,2,frustrated,21,0.5055707693099976
merge_intervals,desperate_-1.0,2,desperate,10,0.4415498971939087
merge_intervals,desperate_-1.0,2,desperate,16,0.48375406861305237
merge_intervals,desperate_-1.0,2,desperate,21,0.47540009021759033
merge_intervals,desperate_-1.0,2,stuck,10,0.4250822067260742
merge_intervals,desperate_-1.0,2,stuck,16,0.4584242105484009
merge_intervals,desperate_-1.0,2,stuck,21,0.45335277915000916
merge_intervals,desperate_-1.0,2,stressed,10,0.42249929904937744
merge_intervals,desperate_-1.0,2,stressed,16,0.43900078535079956
merge_intervals,desperate_-1.0,2,stressed,21,0.4083615839481354
merge_intervals,desperate_+1.0,0,calm,10,0.4181289076805115
merge_intervals,desperate_+1.0,0,calm,16,0.4420691728591919
merge_intervals,desperate_+1.0,0,calm,21,0.46951737999916077
merge_intervals,desperate_+1.0,0,patient,10,0.42098191380500793
merge_intervals,desperate_+1.0,0,patient,16,0.4584370255470276
merge_intervals,desperate_+1.0,0,patient,21,0.5277133584022522
merge_intervals,desperate_+1.0,0,confident,10,0.3969844579696655
merge_intervals,desperate_+1.0,0,confident,16,0.3848968744277954
merge_intervals,desperate_+1.0,0,confident,21,0.3460151255130768
merge_intervals,desperate_+1.0,0,frustrated,10,0.4013216495513916
merge_intervals,desperate_+1.0,0,frustrated,16,0.4390125870704651
merge_intervals,desperate_+1.0,0,frustrated,21,0.4870574176311493
merge_intervals,desperate_+1.0,0,desperate,10,0.41956666111946106
merge_intervals,desperate_+1.0,0,desperate,16,0.4407423138618469
merge_intervals,desperate_+1.0,0,desperate,21,0.45481935143470764
merge_intervals,desperate_+1.0,0,stuck,10,0.40306368470191956
merge_intervals,desperate_+1.0,0,stuck,16,0.4205479323863983
merge_intervals,desperate_+1.0,0,stuck,21,0.4318029582500458
